date,facility_id,facility_name,city,country,facility_type,latitude,longitude,size_sqm,capacity,energy_consumption_kwh,energy_cost_usd,water_usage_liters,maintenance_cost_usd,downtime_hours,occupancy_count,occupancy_pct,equipment_utilization_pct,waste_generated_kg,co2_emissions_kg,temperature_c,humidity_pct,safety_incidents,day_of_week,month,is_weekend
2025-01-10,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2549.5,306.23,1978.9,185.02,0.53,123,61.7,58.2,307.6,933.8,18.8,45.3,0,Friday,January,False
2025-01-11,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1291.0,155.06,993.0,911.1,0.63,67,33.3,76.0,105.8,550.7,19.0,41.1,0,Saturday,January,True
2025-01-12,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1361.6,163.55,996.0,639.6,0.32,64,31.8,54.0,132.9,525.9,21.1,43.3,0,Sunday,January,True
2025-01-13,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2463.3,295.88,1739.5,677.43,0.55,127,63.5,51.7,257.5,919.2,20.8,49.4,0,Monday,January,False
2025-01-14,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2482.2,298.14,1622.9,351.04,0.21,96,48.1,67.9,307.7,913.6,22.2,45.8,0,Tuesday,January,False
2025-01-15,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2610.7,313.58,1631.1,587.57,1.01,118,59.1,58.1,213.8,870.8,19.0,47.8,0,Wednesday,January,False
2025-01-16,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2516.1,302.21,1639.3,582.61,0.1,107,53.3,73.5,226.4,886.2,18.4,51.4,0,Thursday,January,False
2025-01-17,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2672.8,321.04,1684.6,380.77,1.03,126,63.2,51.9,202.9,848.4,19.9,47.3,0,Friday,January,False
2025-01-18,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1364.9,163.94,938.9,502.67,0.37,68,34.0,72.5,128.8,461.6,18.3,35.5,0,Saturday,January,True
2025-01-19,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1507.7,181.09,908.4,253.77,0.08,68,34.1,71.4,119.4,572.5,18.3,46.5,0,Sunday,January,True
2025-01-20,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2402.9,288.63,1609.2,469.58,0.79,135,67.4,65.9,331.3,923.8,18.7,42.1,0,Monday,January,False
2025-01-21,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2351.5,282.45,1565.4,716.59,0.4,129,64.4,48.6,241.3,996.7,21.4,54.3,0,Tuesday,January,False
2025-01-22,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2540.2,305.11,1457.0,394.73,0.63,114,57.0,51.6,294.9,851.7,19.9,47.3,0,Wednesday,January,False
2025-01-23,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2654.4,318.83,1803.7,891.2,0.75,116,57.9,66.9,267.9,820.8,19.9,42.3,0,Thursday,January,False
2025-01-24,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2245.4,269.7,1919.9,265.81,0.46,123,61.4,63.2,267.4,836.1,21.1,48.2,0,Friday,January,False
2025-01-25,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1327.3,159.43,981.4,485.77,0.17,65,32.3,70.7,133.9,478.0,19.9,45.8,0,Saturday,January,True
2025-01-26,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1291.0,155.07,803.4,411.65,0.67,68,34.1,64.5,163.9,492.6,16.8,36.8,0,Sunday,January,True
2025-01-27,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2451.9,294.5,1722.7,500.73,0.36,90,45.0,63.8,273.4,882.0,19.7,49.8,0,Monday,January,False
2025-01-28,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2427.0,291.52,1749.5,790.97,0.58,138,68.8,46.1,271.1,841.2,19.8,43.5,0,Tuesday,January,False
2025-01-29,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2615.5,314.16,1561.4,350.29,0.33,117,58.3,71.4,243.4,892.8,19.2,52.7,0,Wednesday,January,False
2025-01-30,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2399.1,288.17,1672.8,450.02,0.5,97,48.5,59.9,250.0,896.3,17.9,45.0,0,Thursday,January,False
2025-01-31,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2608.3,313.29,1547.7,656.86,0.15,105,52.6,61.9,290.8,926.9,18.9,52.9,0,Friday,January,False
2025-02-01,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1297.4,155.84,989.4,551.86,0.89,50,25.1,56.7,152.0,534.8,18.0,47.9,0,Saturday,February,True
2025-02-02,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1393.0,167.31,905.5,567.2,0.56,57,28.4,53.0,149.7,471.5,16.4,50.7,0,Sunday,February,True
2025-02-03,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2427.1,291.53,1479.1,353.88,0.43,114,57.1,76.5,237.0,952.6,16.7,43.5,0,Monday,February,False
2025-02-04,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2637.4,316.78,1678.3,521.04,0.51,133,66.7,71.2,345.1,880.1,18.8,47.8,0,Tuesday,February,False
2025-02-05,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2173.2,261.03,1724.3,746.1,0.04,121,60.3,71.3,248.0,780.8,16.3,37.4,0,Wednesday,February,False
2025-02-06,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2213.6,265.88,1611.6,233.37,0.88,118,59.2,63.3,266.0,981.5,16.4,45.5,0,Thursday,February,False
2025-02-07,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2636.1,316.63,1644.1,404.0,0.99,103,51.3,51.4,259.7,1009.4,18.7,38.8,0,Friday,February,False
2025-02-08,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1246.4,149.71,864.3,194.83,0.48,58,29.2,81.4,190.1,498.8,17.7,40.6,0,Saturday,February,True
2025-02-09,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1249.0,150.02,788.8,634.88,0.87,59,29.5,68.3,140.6,480.1,18.3,42.0,0,Sunday,February,True
2025-02-10,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2237.5,268.75,1555.3,763.66,0.17,108,53.8,66.1,251.9,849.5,15.5,49.8,0,Monday,February,False
2025-02-11,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2519.7,302.65,1637.3,500.13,0.1,112,55.9,62.2,272.0,836.3,18.1,45.9,0,Tuesday,February,False
2025-02-12,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2176.1,261.38,1552.6,346.35,0.37,113,56.3,49.1,239.4,935.9,16.2,46.8,0,Wednesday,February,False
2025-02-13,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2352.1,282.52,1666.3,351.83,0.5,112,55.9,73.9,271.7,860.2,15.6,45.9,0,Thursday,February,False
2025-02-14,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2307.5,277.16,1514.2,478.87,0.23,108,54.0,56.7,362.3,960.5,16.3,52.3,0,Friday,February,False
2025-02-15,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1367.6,164.27,835.9,478.16,0.53,65,32.3,69.3,153.6,473.2,19.1,47.0,0,Saturday,February,True
2025-02-16,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1241.9,149.17,913.9,704.99,0.45,62,30.8,71.0,152.8,457.7,16.4,48.3,0,Sunday,February,True
2025-02-17,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2391.5,287.25,1583.2,409.32,0.04,97,48.7,67.6,238.4,819.6,20.2,44.3,0,Monday,February,False
2025-02-18,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2166.0,260.17,1502.0,615.82,0.52,116,58.1,68.7,335.7,809.8,13.8,53.1,0,Tuesday,February,False
2025-02-19,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2643.6,317.53,1679.1,477.3,0.63,114,57.2,75.5,344.9,883.6,14.5,53.5,0,Wednesday,February,False
2025-02-20,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2289.4,274.98,1463.2,395.13,0.41,98,48.8,58.8,301.4,774.5,18.8,47.3,0,Thursday,February,False
2025-02-21,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2320.7,278.74,1456.4,472.64,0.73,109,54.5,66.3,293.4,801.7,19.1,44.7,0,Friday,February,False
2025-02-22,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1400.4,168.21,657.0,597.38,0.03,67,33.7,63.2,141.8,510.4,15.4,39.7,0,Saturday,February,True
2025-02-23,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1227.4,147.43,810.5,705.57,0.51,56,28.2,50.7,155.6,435.3,16.7,43.5,0,Sunday,February,True
2025-02-24,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2541.2,305.23,1701.3,487.3,0.02,101,50.7,67.2,233.7,898.2,17.6,37.2,0,Monday,February,False
2025-02-25,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2250.2,270.28,1283.1,309.24,0.0,112,56.0,74.8,222.1,723.8,16.2,43.6,0,Tuesday,February,False
2025-02-26,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2397.3,287.94,1419.3,721.43,0.15,123,61.5,75.7,207.6,930.7,16.7,50.0,0,Wednesday,February,False
2025-02-27,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2222.6,266.96,1588.4,366.43,0.05,137,68.4,79.5,283.7,768.9,16.5,48.1,0,Thursday,February,False
2025-02-28,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2112.1,253.69,1257.5,583.22,0.18,123,61.7,51.2,212.0,791.3,14.2,60.1,0,Friday,February,False
2025-03-01,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1294.6,155.5,807.7,688.73,0.29,71,35.3,77.7,136.0,485.2,15.9,46.8,0,Saturday,March,True
2025-03-02,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1310.3,157.39,918.0,504.77,0.62,66,32.9,66.4,145.6,471.4,16.4,46.5,0,Sunday,March,True
2025-03-03,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2111.1,253.57,1777.8,576.35,0.25,108,53.9,77.5,307.1,893.1,16.5,54.2,0,Monday,March,False
2025-03-04,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2247.7,269.98,1562.1,650.43,0.15,123,61.7,61.9,244.0,764.5,13.7,39.4,0,Tuesday,March,False
2025-03-05,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2452.7,294.61,1412.2,135.6,0.72,115,57.4,60.9,311.8,822.1,17.4,41.8,0,Wednesday,March,False
2025-03-06,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2368.3,284.46,1406.9,747.01,0.09,120,60.1,55.5,304.9,802.0,16.4,52.7,0,Thursday,March,False
2025-03-07,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2230.0,267.86,1540.5,363.75,0.34,105,52.4,71.1,224.3,772.5,14.6,48.5,0,Friday,March,False
2025-03-08,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1210.4,145.38,855.7,610.74,0.5,67,33.3,69.0,171.7,479.5,18.9,48.8,0,Saturday,March,True
2025-03-09,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1401.2,168.3,960.7,600.84,0.42,63,31.5,56.3,140.7,490.4,15.6,45.1,0,Sunday,March,True
2025-03-10,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2081.6,250.03,1637.7,772.92,0.71,118,59.2,48.1,247.2,816.1,15.7,51.1,0,Monday,March,False
2025-03-11,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2270.1,272.67,1529.0,571.42,0.51,115,57.4,68.2,256.0,924.4,17.1,46.0,0,Tuesday,March,False
2025-03-12,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2076.9,249.46,1477.3,379.35,0.08,113,56.3,69.1,267.1,789.0,18.9,50.6,0,Wednesday,March,False
2025-03-13,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2455.4,294.93,1883.2,234.26,1.05,121,60.7,57.3,250.6,922.0,17.1,44.6,0,Thursday,March,False
2025-03-14,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2273.9,273.13,1592.6,469.19,0.42,111,55.5,55.7,233.6,867.0,17.3,49.6,0,Friday,March,False
2025-03-15,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1264.1,151.84,789.2,168.15,0.31,54,26.8,70.1,130.4,419.3,14.5,60.8,0,Saturday,March,True
2025-03-16,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1458.0,175.13,818.6,541.94,0.67,52,25.9,79.5,150.0,522.0,16.2,48.7,0,Sunday,March,True
2025-03-17,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2191.8,263.26,1408.8,479.7,0.44,118,59.0,61.1,260.8,807.4,15.2,50.3,0,Monday,March,False
2025-03-18,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2510.6,301.55,1223.4,405.38,0.48,111,55.3,58.1,288.4,903.4,17.1,50.1,0,Tuesday,March,False
2025-03-19,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2218.5,266.48,1552.4,542.25,1.16,96,47.9,67.3,269.3,841.5,17.2,52.2,0,Wednesday,March,False
2025-03-20,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2239.7,269.02,1730.3,490.27,0.27,117,58.5,70.0,270.3,854.7,18.5,53.8,0,Thursday,March,False
2025-03-21,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2630.9,316.01,1316.7,473.14,0.25,115,57.4,62.2,291.0,885.4,12.8,52.9,0,Friday,March,False
2025-03-22,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1237.2,148.6,836.5,80.99,0.39,61,30.3,80.8,178.3,485.2,15.1,53.2,0,Saturday,March,True
2025-03-23,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1146.3,137.68,785.8,292.26,0.7,65,32.6,72.0,179.1,447.1,18.0,51.0,0,Sunday,March,True
2025-03-24,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2310.1,277.47,1577.6,654.64,0.13,131,65.5,62.0,320.9,863.9,13.9,52.6,0,Monday,March,False
2025-03-25,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2248.4,270.07,1493.8,684.87,0.27,131,65.3,52.6,302.1,859.7,17.2,51.2,0,Tuesday,March,False
2025-03-26,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2322.5,278.96,1350.1,190.49,0.17,117,58.7,75.3,350.8,845.7,17.7,43.4,0,Wednesday,March,False
2025-03-27,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2254.8,270.83,1396.4,382.04,0.17,115,57.4,74.3,284.8,821.6,16.0,65.8,0,Thursday,March,False
2025-03-28,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2575.9,309.4,1415.1,955.43,0.22,118,58.8,62.6,280.3,846.0,13.9,56.4,0,Friday,March,False
2025-03-29,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1292.7,155.28,923.7,400.12,0.52,66,32.8,67.7,196.4,521.9,15.9,48.1,0,Saturday,March,True
2025-03-30,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1170.7,140.62,920.6,513.58,0.07,62,31.0,63.8,86.9,449.4,18.2,54.3,0,Sunday,March,True
2025-03-31,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2293.4,275.47,1479.8,804.13,0.1,118,58.9,69.1,258.6,905.2,18.4,46.6,0,Monday,March,False
2025-04-01,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2168.3,260.44,1667.5,466.8,0.38,98,48.8,57.0,317.4,798.9,16.4,51.0,0,Tuesday,April,False
2025-04-02,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2245.0,269.65,1498.2,440.03,0.63,117,58.4,55.9,306.5,784.0,14.6,46.2,0,Wednesday,April,False
2025-04-03,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2155.7,258.92,1480.4,656.58,0.19,121,60.7,71.3,370.1,1027.8,18.7,53.5,0,Thursday,April,False
2025-04-04,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2570.2,308.72,1528.1,881.12,0.62,110,55.1,72.3,271.5,868.3,17.4,46.1,0,Friday,April,False
2025-04-05,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1203.7,144.59,856.3,617.9,0.62,63,31.5,61.2,137.5,478.8,14.8,56.1,0,Saturday,April,True
2025-04-06,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1308.6,157.19,800.6,538.0,0.66,57,28.3,59.2,139.6,480.0,16.7,57.7,0,Sunday,April,True
2025-04-07,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2242.5,269.36,1527.3,436.35,0.75,101,50.7,74.0,280.0,921.1,16.7,50.3,0,Monday,April,False
2025-04-08,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2129.8,255.82,1622.0,635.22,1.06,118,59.1,59.4,332.2,863.2,15.3,55.5,0,Tuesday,April,False
2025-04-09,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2318.1,278.44,1543.1,657.83,0.24,107,53.7,65.4,332.7,888.0,16.8,50.4,0,Wednesday,April,False
2025-04-10,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2348.3,282.06,1534.0,333.69,0.39,95,47.6,64.4,265.0,778.5,18.0,57.6,0,Thursday,April,False
2025-04-11,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2372.4,284.96,1590.8,662.87,0.22,103,51.5,53.6,277.4,899.6,15.9,51.7,0,Friday,April,False
2025-04-12,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1065.0,127.92,887.5,506.16,0.36,58,28.8,66.5,133.5,455.7,18.2,59.3,0,Saturday,April,True
2025-04-13,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1171.5,140.71,839.3,700.79,0.85,69,34.3,65.7,135.8,485.7,13.8,46.5,0,Sunday,April,True
2025-04-14,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2435.3,292.52,1477.1,369.03,0.08,118,58.9,67.8,309.2,743.1,19.8,50.7,0,Monday,April,False
2025-04-15,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2178.0,261.61,1560.4,459.62,0.08,106,52.9,66.2,331.4,882.7,16.6,50.3,0,Tuesday,April,False
2025-04-16,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2336.7,280.67,1342.8,341.74,0.8,109,54.5,81.7,239.3,713.7,18.2,57.0,0,Wednesday,April,False
2025-04-17,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2137.1,256.69,1515.1,332.75,0.68,131,65.5,74.1,277.0,831.2,16.9,59.0,0,Thursday,April,False
2025-04-18,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2416.2,290.22,1238.0,604.97,0.24,127,63.3,65.3,257.5,747.4,15.4,57.8,0,Friday,April,False
2025-04-19,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1346.0,161.68,735.9,468.01,0.63,57,28.3,66.0,166.0,488.1,16.6,54.0,0,Saturday,April,True
2025-04-20,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1332.7,160.07,726.7,291.33,0.47,71,35.5,78.8,138.4,470.4,13.9,42.7,0,Sunday,April,True
2025-04-21,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2468.5,296.5,1679.5,941.66,0.84,115,57.4,71.7,190.0,806.3,17.8,57.1,0,Monday,April,False
2025-04-22,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2546.4,305.86,1553.7,324.07,0.38,125,62.5,55.4,307.4,939.3,17.1,61.0,0,Tuesday,April,False
2025-04-23,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2167.3,260.32,1397.4,738.71,0.69,114,57.0,72.4,255.1,801.2,16.6,70.6,0,Wednesday,April,False
2025-04-24,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2224.7,267.22,1618.0,258.26,1.2,130,64.8,74.7,259.2,674.6,18.1,55.3,0,Thursday,April,False
2025-04-25,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2465.0,296.08,1682.7,619.82,0.55,102,51.2,77.6,284.7,888.5,17.1,54.2,0,Friday,April,False
2025-04-26,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1376.0,165.27,894.0,487.57,1.49,62,31.0,61.9,154.7,414.1,18.0,59.3,0,Saturday,April,True
2025-04-27,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1238.6,148.77,847.5,416.77,0.59,71,35.7,61.3,157.0,444.6,18.6,56.6,0,Sunday,April,True
2025-04-28,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2246.0,269.78,1596.5,571.24,0.24,88,44.0,57.7,201.9,830.8,16.4,64.4,0,Monday,April,False
2025-04-29,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2263.0,271.81,1683.3,546.08,1.12,115,57.6,67.4,289.5,777.5,16.0,54.2,0,Tuesday,April,False
2025-04-30,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2132.2,256.1,1513.9,382.46,0.41,111,55.6,70.7,190.7,835.2,14.7,57.1,0,Wednesday,April,False
2025-05-01,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2183.5,262.26,1579.6,373.99,0.27,124,61.9,61.0,298.1,781.5,17.6,62.9,0,Thursday,May,False
2025-05-02,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2191.0,263.17,1546.3,240.03,0.09,128,64.1,63.9,312.0,878.2,18.1,60.2,0,Friday,May,False
2025-05-03,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1282.0,153.98,757.7,591.59,0.71,68,34.2,49.0,116.8,437.4,15.5,64.7,0,Saturday,May,True
2025-05-04,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1328.8,159.61,935.6,299.91,0.63,65,32.6,76.8,154.2,480.5,19.7,56.8,0,Sunday,May,True
2025-05-05,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2444.1,293.57,1849.4,535.18,0.2,116,58.1,52.8,309.6,944.5,16.4,65.5,0,Monday,May,False
2025-05-06,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2314.1,277.95,1480.0,645.26,0.54,112,55.9,67.9,249.2,923.1,14.6,51.0,0,Tuesday,May,False
2025-05-07,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2322.4,278.95,1717.3,573.35,0.13,118,59.1,66.9,294.2,872.0,20.0,51.4,0,Wednesday,May,False
2025-05-08,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2414.6,290.02,1490.2,399.17,0.42,133,66.3,65.4,155.6,818.0,14.9,66.0,0,Thursday,May,False
2025-05-09,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,2186.2,262.6,1618.2,704.43,0.5,106,53.1,65.5,311.2,890.5,19.4,59.8,0,Friday,May,False
2025-05-10,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1400.0,168.16,989.0,458.12,0.9,61,30.6,57.1,147.6,461.8,19.1,64.5,0,Saturday,May,True
2025-05-11,F002,Abuja Distribution Hub,Abuja,Nigeria,Warehouse,9.0765,7.3986,8000,200,1429.0,171.64,847.6,284.88,0.11,63,31.6,62.4,141.3,493.3,18.6,60.6,0,Sunday,May,True
